24420,1968,7
24034,1968,8
24541,1968,9
25204,1968,10
28232,1968,11
26476,1968,12
28219,1969,1
26393,1969,2
27997,1969,3
28168,1969,4
27352,1969,5
25049,1969,6
25115,1969,7
23690,1969,8
26372,1969,9
28206,1969,10
28980,1969,11
25833,1969,12
27804,1970,1
25571,1970,2
25281,1970,3
28202,1970,4
29692,1970,5
28217,1970,6
24720,1970,7
22741,1970,8
27345,1970,9
31607,1970,10
28569,1970,11
31364,1970,12
28150,1971,1
24803,1971,2
30238,1971,3
29879,1971,4
27697,1971,5
29916,1971,6
23851,1971,7
21042,1971,8
24750,1971,9
26075,1971,10
25981,1971,11
25559,1971,12
21310,1972,1
21390,1972,2
26221,1972,3
24158,1972,4
26663,1972,5
25938,1972,6
22945,1972,7
19544,1972,8
27318,1972,9
27472,1972,10
25892,1972,11
25314,1972,12
26836,1973,1
25548,1973,2
28203,1973,3
26143,1973,4
30299,1973,5
27873,1973,6
26479,1973,7
22827,1973,8
28744,1973,9
32053,1973,10
29460,1973,11
27695,1973,12
27714,1974,1
23662,1974,2
27495,1974,3
28015,1974,4
29857,1974,5
27673,1974,6
26190,1974,7
23065,1974,8
25766,1974,9
28018,1974,10
28145,1974,11
28152,1974,12
27571,1975,1
26020,1975,2
28861,1975,3
27097,1975,4
28410,1975,5
26539,1975,6
24698,1975,7
21823,1975,8
25650,1975,9
29233,1975,10
26774,1975,11
28718,1975,12
27030,1976,1
24254,1976,2
31360,1976,3
30352,1976,4
30793,1976,5
30066,1976,6
25917,1976,7
21292,1976,8
25750,1976,9
29856,1976,10
29320,1976,11
26478,1976,12
25728,1977,1
25253,1977,2
31363,1977,3
28619,1977,4
29475,1977,5
30402,1977,6
26519,1977,7
22947,1977,8
29085,1977,9
31056,1977,10
34029,1977,11
29849,1977,12
28252,1978,1
25641,1978,2
31515,1978,3
29745,1978,4
32464,1978,5
31632,1978,6
25150,1978,7
22588,1978,8
28102,1978,9
32152,1978,10
31701,1978,11
30052,1978,12
31475,1979,1
28307,1979,2
33666,1979,3
29240,1979,4
31916,1979,5
33454,1979,6
26519,1979,7
22833,1979,8
29025,1979,9
35749,1979,10
35909,1979,11
33308,1979,12
33478,1980,1
32731,1980,2
36443,1980,3
33883,1980,4
35017,1980,5
33787,1980,6
30930,1980,7
26621,1980,8
32306,1980,9
33868,1980,10
29995,1980,11
33940,1980,12
29973,1981,1
27716,1981,2
32709,1981,3
30829,1981,4
31872,1981,5
30827,1981,6
27593,1981,7
22389,1981,8
29750,1981,9
32601,1981,10
29370,1981,11
29995,1981,12
27803,1982,1
27324,1982,2
31970,1982,3
29455,1982,4
28994,1982,5
31374,1982,6
27298,1982,7
25715,1982,8
29435,1982,9
30474,1982,10
29141,1982,11
55850,1982,12
28861,1983,1
25577,1983,2
30835,1983,3
27872,1983,4
29485,1983,5
27561,1983,6
24104,1983,7
24352,1983,8
27256,1983,9
29780,1983,10
30203,1983,11
27904,1983,12
27103,1984,1
26667,1984,2
30334,1984,3
26375,1984,4
28821,1984,5
29023,1984,6
26097,1984,7
24755,1984,8
25642,1984,9
30143,1984,10
27558,1984,11
25380,1984,12
24211,1985,1
24852,1985,2
27913,1985,3
26559,1985,4
28129,1985,5
26121,1985,6
24665,1985,7
24470,1985,8
23446,1985,9
26491,1985,10
25427,1985,11
24510,1985,12
27012,1986,1
24162,1986,2
25684,1986,3
26198,1986,4
27931,1986,5
27354,1986,6
26899,1986,7
20750,1986,8
25319,1986,9
27302,1986,10
23340,1986,11
27675,1986,12
30047,1987,1
26807,1987,2
29363,1987,3
28682,1987,4
29753,1987,5
27711,1987,6
25937,1987,7
23102,1987,8
26706,1987,9
30743,1987,10
30714,1987,11
29040,1987,12
28106,1988,1
25503,1988,2
31211,1988,3
30289,1988,4
30821,1988,5
30572,1988,6
26405,1988,7
22578,1988,8
28985,1988,9
31460,1988,10
28762,1988,11
30250,1988,12
27686,1989,1
27168,1989,2
32125,1989,3
29775,1989,4
31083,1989,5
31639,1989,6
28415,1989,7
24391,1989,8
28919,1989,9
32806,1989,10
31441,1989,11
30551,1989,12
29358,1990,1
28615,1990,2
33567,1990,3
26399,1990,4
26507,1990,5
29263,1990,6
23392,1990,7
23749,1990,8
30145,1990,9
32047,1990,10
31843,1990,11
29243,1990,12
35424,1991,1
32159,1991,2
32571,1991,3
28660,1991,4
30133,1991,5
29707,1991,6
25524,1991,7
23738,1991,8
29827,1991,9
32992,1991,10
30609,1991,11
29734,1991,12
29617,1992,1
30553,1992,2
31712,1992,3
31409,1992,4
31607,1992,5
30460,1992,6
30647,1992,7
22763,1992,8
33179,1992,9
34518,1992,10
32329,1992,11
31609,1992,12
34657,1993,1
30694,1993,2
36479,1993,3
31585,1993,4
33456,1993,5
33181,1993,6
30884,1993,7
23130,1993,8
31497,1993,9
34116,1993,10
33756,1993,11
32525,1993,12
32371,1994,1
31462,1994,2
35568,1994,3
33077,1994,4
34742,1994,5
34149,1994,6
31324,1994,7
23584,1994,8
33351,1994,9
34758,1994,10
32915,1994,11
30705,1994,12
31908,1995,1
31714,1995,2
35007,1995,3
32083,1995,4
34431,1995,5
33884,1995,6
24905,1995,7
23118,1995,8
32877,1995,9
34105,1995,10
32374,1995,11
33291,1995,12
31453,1996,1
34363,1996,2
36830,1996,3
32228,1996,4
33525,1996,5
35020,1996,6
30228,1996,7
25071,1996,8
32267,1996,9
36084,1996,10
35560,1996,11
39604,1996,12
65690,1997,1
63153,1997,2
68940,1997,3
37364,1997,4
38566,1997,5
35966,1997,6
31899,1997,7
25915,1997,8
35517,1997,9
40423,1997,10
38508,1997,11
35221,1997,12
38229,1998,1
36208,1998,2
39815,1998,3
38711,1998,4
39539,1998,5
41527,1998,6
36206,1998,7
25029,1998,8
39984,1998,9
41223,1998,10
37011,1998,11
34990,1998,12
38035,1999,1
36841,1999,2
36163,1999,3
40948,1999,4
38142,1999,5
40467,1999,6
31626,1999,7
26017,1999,8
35730,1999,9
41831,1999,10
38379,1999,11
37930,1999,12
45582,2000,1
46238,2000,2
50163,2000,3
42838,2000,4
51980,2000,5
48885,2000,6
38885,2000,7
35064,2000,8
56752,2000,9
50925,2000,10
51177,2000,11
47259,2000,12
67151,2001,1
80938,2001,2
104698,2001,3
87914,2001,4
93517,2001,5
89639,2001,6
76005,2001,7
69747,2001,8
102035,2001,9
104688,2001,10
82265,2001,11
71716,2001,12
71778,2002,1
72155,2002,2
83178,2002,3
89436,2002,4
83760,2002,5
92590,2002,6
62525,2002,7
46046,2002,8
73336,2002,9
78339,2002,10
72676,2002,11
42417,2002,12
43198,2003,1
44380,2003,2
50320,2003,3
47321,2003,4
43774,2003,5
44569,2003,6
41652,2003,7
33685,2003,8
45409,2003,9
49102,2003,10
45140,2003,11
42155,2003,12
41833,2004,1
42064,2004,2
55095,2004,3
43904,2004,4
46063,2004,5
48659,2004,6
35566,2004,7
36720,2004,8
45773,2004,9
45255,2004,10
46082,2004,11
38325,2004,12
42612,2005,1
39987,2005,2
50840,2005,3
38112,2005,4
58796,2005,5
68839,2005,6
55480,2005,7
49741,2005,8
65797,2005,9
65584,2005,10
65602,2005,11
59234,2005,12
61685,2006,1
62892,2006,2
93967,2006,3
57952,2006,4
36784,2006,5
41172,2006,6
30370,2006,7
29269,2006,8
33945,2006,9
35168,2006,10
35053,2006,11
31478,2006,12
34123,2007,1
32271,2007,2
40162,2007,3
39284,2007,4
38099,2007,5
37979,2007,6
30521,2007,7
29407,2007,8
37108,2007,9
37347,2007,10
36734,2007,11
31199,2007,12
36216,2008,1
36466,2008,2
37864,2008,3
33936,2008,4
39980,2008,5
37650,2008,6
31016,2008,7
32011,2008,8
37334,2008,9
41849,2008,10
35848,2008,11
35312,2008,12
38768,2009,1
37319,2009,2
38421,2009,3
37639,2009,4
36877,2009,5
39696,2009,6
33354,2009,7
28249,2009,8
39811,2009,9
43084,2009,10
41390,2009,11
37849,2009,12
40581,2010,1
39842,2010,2
45248,2010,3
47051,2010,4
45867,2010,5
51061,2010,6
42345,2010,7
37059,2010,8
48124,2010,9
51004,2010,10
47773,2010,11
47120,2010,12
47903,2011,1
48534,2011,2
58329,2011,3
49201,2011,4
53452,2011,5
48171,2011,6
43501,2011,7
44240,2011,8
59145,2011,9
62641,2011,10
60971,2011,11
57383,2011,12
59274,2012,1
58100,2012,2
65842,2012,3
63326,2012,4
68949,2012,5
62604,2012,6
44692,2012,7
42396,2012,8
50745,2012,9
55466,2012,10
52109,2012,11
42447,2012,12
49878,2013,1
46687,2013,2
51525,2013,3
53422,2013,4
55743,2013,5
54261,2013,6
47995,2013,7
42283,2013,8
48937,2013,9
54088,2013,10
52919,2013,11
44702,2013,12
48575,2014,1
48330,2014,2
50395,2014,3
44217,2014,4
48537,2014,5
49367,2014,6
43392,2014,7
35464,2014,8
44634,2014,9
30317,2014,10
25094,2014,11
25491,2014,12
33663,2015,1
28881,2015,2
32577,2015,3
24408,2015,4
13867,2015,5
31366,2015,6
25834,2015,7
20295,2015,8
27149,2015,9
28947,2015,10
29200,2015,11
26103,2015,12
26447,2016,1
27736,2016,2
30947,2016,3
26630,2016,4
27679,2016,5
29654,2016,6
32790,2016,7
45148,2016,8
51435,2016,9
52384,2016,10
53077,2016,11
47715,2016,12
51193,2017,1
49119,2017,2
55784,2017,3
52013,2017,4
53619,2017,5
52785,2017,6
43880,2017,7
41161,2017,8
51277,2017,9
52684,2017,10
52824,2017,11
44934,2017,12
48672,2018,1
47816,2018,2
55508,2018,3
49009,2018,4
51661,2018,5
55106,2018,6
48221,2018,7
39533,2018,8
50118,2018,9
54568,2018,10
50903,2018,11
48582,2018,12
52182,2019,1
48941,2019,2
54881,2019,3
48595,2019,4
47706,2019,5
48944,2019,6
45288,2019,7
40257,2019,8
49388,2019,9
55965,2019,10
52416,2019,11
47493,2019,12
48996,2020,1
47069,2020,2
53104,2020,3
48254,2020,4
44294,2020,5
53076,2020,6
44249,2020,7
39554,2020,8
53785,2020,9
56138,2020,10
54134,2020,11
47264,2020,12
49725,2021,1
46882,2021,2
56021,2021,3
49701,2021,4
51113,2021,5
52721,2021,6
47146,2021,7
39807,2021,8
48987,2021,9
53491,2021,10
49878,2021,11
48510,2021,12
51873,2022,1
57280,2022,2
59654,2022,3
54248,2022,4
53159,2022,5
54139,2022,6
50503,2022,7
45146,2022,8
